stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction
STOP_19699,,Aquiles Serdán - Miguel Hidalgo,,19.25611379126852,-99.0141749382019,,,0,,0,
STOP_19701,,San Rafael Atlixco - José Mariano Cadena,,19.288825901099504,-99.01547312736511,,,0,,0,
STOP_19702,,Avenida H. Congreso De La Unión - Unión,,19.42529537251918,-99.12015438079834,,,0,,0,
STOP_19704,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Glorieta De Vaqueritos,,19.28406634070446,-99.12842631340027,,,0,,0,
STOP_19706,,Mar Caribe - México Tacuba,,19.45816577465084,-99.18283224105835,,,0,,0,
STOP_19708,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Prolongación División Del Norte,,19.28507902471561,-99.12506818771362,,,0,,0,
STOP_19709,,Avenida H. Congreso De La Unión - Fray Servando Teresa De Mier,,19.422421804735468,-99.12064790725708,,,0,,0,
STOP_19710,,Aquiles Serdán - Fray Martin Valencia,,19.25716716216397,-99.01841282844543,,,0,,0,
STOP_19711,,Avenida H. Congreso De La Unión - Oriente 32,,19.41897143261764,-99.1211199760437,,,0,,0,
STOP_19712,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Puente 1,,19.28666892597809,-99.12065863609314,,,0,,0,
STOP_19713,,Avenida H. Congreso De La Unión - Lorenzo Boturini,,19.41687688947306,-99.12137746810913,,,0,,0,
STOP_19714,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Puente 2,,19.287661340596323,-99.11827683448792,,,0,,0,
STOP_19715,,Aquiles Serdán - Miguel Parra ,,19.258220526293858,-99.02265071868896,,,0,,0,
STOP_19716,,Avenida H. Congreso De La Unión - Eje 2 Sur Avenida Del Taller,,19.413810915332903,-99.12176370620728,,,0,,0,
STOP_19719,,Avenida H. Congreso De La Unión - Eje 3 Sur Avenida Morelos,,19.409277619899118,-99.12192463874817,,,0,,0,
STOP_19723,,Avenida H. Congreso De La Unión - Viaducto Miguel Alemán,,19.40549303093716,-99.12222504615784,,,0,,0,
STOP_19724,,Calzada México - Tacuba - Frente Metro Tacuba,,19.45891436123257,-99.1873812675476,,,0,,0,
STOP_19726,,Paseo Nuevo - Ojo De Agua,,19.291651191717538,-99.01487231254576,,,0,,0,
STOP_19729,,Avenida H. Congreso De La Unión - Hidalgo,,19.40191074528659,-99.12194609642029,,,0,,0,
STOP_19732,,Avenida Monte de las Cruces - Lajas,,19.311345858855812,-99.33541774749756,,,0,,0,
STOP_19735,,Vicente Guerrero - Andrés Quintana Roo,,19.293787848653345,-99.01421785354614,,,0,,0,
STOP_19736,,Aquiles Serdán - Hermenegildo Galeana,,19.259739789564463,-99.0287446975708,,,0,,0,
STOP_19737,,Calzada México - Tacuba - Mar Tirreno,,19.45799380156964,-99.18308973312377,,,0,,0,
STOP_19739,,Avenida Monte de las Cruces - Frente al No. 888,,19.31389738513531,-99.33520317077637,,,0,,0,
STOP_19743,,Avenida Monte de las Cruces - Cerrada de los Cedros,,19.316590619673228,-99.33508515357971,,,0,,0,
STOP_19745,,Vicente Guerrero - Everardo González,,19.293656207089185,-99.01250123977661,,,0,,0,
STOP_19758,,Avenida Monte de las Cruces - Camino a las Lajas,,19.318716826121847,-99.33391571044922,,,0,,0,
STOP_19762,,Metro Constitución de 1917 Anden E,,19.344067174910272,-99.06396746635437,,,0,,0,
STOP_19763,,Calzada México - Tacuba - Golfo De California,,19.458256819149412,-99.18424844741821,,,0,,0,
STOP_19764,,Avenida Año Juárez - Canal Amecameca,,19.25959799225475,-99.03127670288086,,,0,,0,
STOP_19767,,Avenida Monte de las Cruces - Puente Autopista México - Toluca,,19.319769794312716,-99.33275699615479,,,0,,0,
STOP_19772,,Avenida H. Congreso De La Unión - Del Recreo,,19.398672453086277,-99.12267565727234,,,0,,0,
STOP_19775,,Carretera Federal A Cuernavaca - La Joya,,19.274648079493097,-99.16784405708313,,,0,,0,
STOP_19777,,Calzada De La Viga - San Francisco,,19.396355010666056,-99.12365198135376,,,0,,0,
STOP_19778,,Avenida Monte de las Cruces - San Miguel,,19.32138973212835,-99.33039665222167,,,0,,0,
STOP_19779,,Vicente Guerrero - San Juan De Ulúa,,19.293605575690183,-99.01067733764648,,,0,,0,
STOP_19789,,Autopista México - Cuernavaca - Puente Peatonal Clavel Norte,,19.27041474915283,-99.16373491287231,,,0,,0,
STOP_19790,,Avenida Año Juárez - Acuexcomac,,19.25858515076244,-99.03466701507568,,,0,,0,
STOP_19791,,Autopista México - Cuernavaca - Puente Peatonal Violeta,,19.266849754572558,-99.16491508483887,,,0,,0,
STOP_19792,,Fuerte De Loreto - Rafael Saldaña,,19.367682787015976,-99.03180241584778,,,0,,0,
STOP_19793,,Avenida Año Juárez - Horticultor,,19.25791667195074,-99.03709173202513,,,0,,0,
STOP_19794,,Calzada De La Viga - Ignacio López Rayón,,19.392205795512037,-99.12270784378052,,,0,,0,
STOP_19795,,Avenida Año Juárez - Floricultor,,19.257329218624328,-99.0390658378601,,,0,,0,
STOP_19796,,Autopista México - Cuernavaca - Túnel De San Pedro Puente Verde,,19.264702618151453,-99.16563391685486,,,0,,0,
STOP_19797,,Calzada De La Viga - Avenida Santiago,,19.39029307290824,-99.12222504615784,,,0,,0,
STOP_19804,,Avenida Año Juárez - Lázaro Cárdenas,,19.256843048762885,-99.04078245162964,,,0,,0,
STOP_19806,,Autopista México - Cuernavaca - Cuernavaca 60,,19.26188699098167,-99.1661810874939,,,0,,0,
STOP_19807,,Avenida Año Juárez - Cuacontle,,19.256235334409418,-99.04271364212036,,,0,,0,
STOP_19815,,Calzada De La Viga - Playa Erizo,,19.385657916452463,-99.12250399589539,,,0,,0,
STOP_19817,,Calzada México - Tacuba - Mariano Escobedo,,19.45630440925383,-99.18081521987914,,,0,,0,
STOP_19824,,Calzada México - Tacuba - Árbol De La Noche Triste,,19.45554569440389,-99.17920589447021,,,0,,0,
STOP_19829,,Avenida Año Juárez - Floricultores,,19.254999641613253,-99.046790599823,,,0,,0,
STOP_19832,,Vicente Guerrero - Eje 10 Sur,,19.293565070559687,-99.0091860294342,,,0,,0,
STOP_19839,,Belisario Domínguez - Calvario,,19.254574237021124,-99.04966592788696,,,0,,0,
STOP_19840,,Calzada México - Tacuba - Cañitas,,19.453734880618985,-99.17697429656982,,,0,,0,
STOP_19844,,Eje 10 Sur - Montes Pirineos,,19.295337160644277,-99.00715827941893,,,0,,0,
STOP_19848,,Calzada México - Tacuba - Ferrocarril A Cuernavaca,,19.452419751790746,-99.17507529258728,,,0,,0,
STOP_19853,,Eje 10 Sur - Montes Cáucaso,,19.29495236557108,-99.00333881378174,,,0,,0,
STOP_19857,,Eje 10 Sur - Cráter Tycho,,19.294537190924775,-99.00079607963562,,,0,,0,
STOP_19860,,Eje 10 Sur - Estanislao Ramírez,,19.294122015225263,-98.99808168411255,,,0,,0,
STOP_19862,,Belisario Domínguez - Cuahtemoc,,19.25515157155734,-99.05572772026062,,,0,,0,
STOP_19865,,Autopista México - Cuernavaca - Puente Peatonal Panteón Militar,,19.25791667195074,-99.16191101074219,,,0,,0,
STOP_19867,,Eje 10 Sur - Zona Ecológica,,19.298061078842387,-98.98497104644775,,,0,,0,
STOP_19870,,Calzada De La Viga - Playa Roqueta,,19.382641957768804,-99.12269711494446,,,0,,0,
STOP_19876,,Eje 10 Sur - Secundaria No. 95,,19.306526200583523,-98.97216081619263,,,0,,0,
STOP_19881,,Avenida Chapultepec - Agustín Melgar,,19.255840318872146,-99.06107068061829,,,0,,0,
STOP_19886,,Calzada De La Viga - Eje 5 Sur Playa Villa Del Mar,,19.380263561698616,-99.12283658981323,,,0,,0,
STOP_19892,,Autopista México - Cuernavaca - Puente Vehicular Colegio Militar,,19.25570864681499,-99.1591215133667,,,0,,0,
STOP_19895,,Eje 10 Sur - Narciso Ma. Loreto,,19.306252812348866,-98.9700150489807,,,0,,0,
STOP_19897,,Calzada De La Viga - Eje 6 Sur Playa Pie De La Cuesta,,19.375790058830347,-99.122793674469,,,0,,0,
STOP_19906,,Calzada De La Viga - Porto Alegre,,19.37343180538359,-99.12270784378052,,,0,,0,
STOP_19913,,Fuerte De Loreto - Carlos Pacheco,,19.36560782741406,-99.028240442276,,,0,,0,
STOP_19927,,Eje 10 Sur - Santa Catarina,,19.307781755496148,-98.96432876586914,,,0,,0,
STOP_19930,,Plan De Ayala - Privada De Mirón,,19.45303685203015,-99.17350888252258,,,0,,0,
STOP_19944,,Plan De Ayala - Calzada De Los Gallos,,19.456415687133376,-99.16833758354187,,,0,,0,
STOP_19949,,Eje 10 Sur - Las Vías,,19.31377588478685,-98.96348118782043,,,0,,0,
STOP_19950,,Calzada De La Viga - Avenida Emilio Carranza,,19.37006136674672,-99.12261128425598,,,0,,0,
STOP_19956,,Calzada De Los Gallos - Avenida De Los Maestros,,19.456142550383664,-99.16628837585449,,,0,,0,
STOP_19960,,Eje 10 Sur - Jose Guadalupe Posada,,19.312074870427413,-98.96371722221375,,,0,,0,
STOP_19966,,Calzada De Los Gallos - Río Consulado,,19.455737902501536,-99.16409969329834,,,0,,0,
STOP_19997,,Calzada De La Viga - Agustín Yáñez,,19.36601269965437,-99.12261128425598,,,0,,0,
STOP_20001,,Ricardo Flores Magón - Fresno,,19.45518151001528,-99.16049480438232,,,0,,0,
STOP_20013,,Carretera México - Toluca - Puente Contadero,,19.338195639191653,-99.31119203567505,,,0,,0,
STOP_20025,,Calzada De La Viga - Emiliano Zapata,,19.361923443818046,-99.12246108055115,,,0,,0,
STOP_20029,,Ricardo Flores Magón - Ciprés,,19.454483487651576,-99.15679335594177,,,0,,0,
STOP_20062,,Autopista México - Cuernavaca - Túnel De San Pedro Puente Verde,,19.240940448581043,-99.14731979370117,,,0,,0,
STOP_20063,,Ricardo Flores Magón - Zaragoza,,19.452773825985634,-99.14731979370117,,,0,,0,
STOP_20069,,Cierre de Circuito San Pedro Mártir - 5 De Mayo Y Cuauhtémoc,,19.26401390805938,-99.16433572769164,,,0,,0,
STOP_20071,,Calzada De La Viga - Eje 8 Sur Calzada Ermita - Iztapalapa,,19.357935308399323,-99.12199974060059,,,0,,0,
STOP_20072,,Ricardo Flores Magón - Lerdo,,19.45100344728326,-99.14150476455688,,,0,,0,
STOP_20077,,Autopista México - Cuernavaca - Puente Peatonal Violeta,,19.243452554161372,-99.14886474609375,,,0,,0,
STOP_20079,,Calzada De La Viga - Eje 8 Sur Calzada Ermita - Iztapalapa -local-,,19.356477691421144,-99.12196755409241,,,0,,0,
STOP_20082,,Calzada De La Viga - Osa Menor,,19.353390334666678,-99.12140965461731,,,0,,0,
STOP_20085,,Ricardo Flores Magón - Lázaro Cárdenas,,19.449789462150324,-99.13858652114868,,,0,,0,
STOP_20088,,Ricardo Flores Magón - Paseo De La Reforma,,19.44844395134865,-99.1356360912323,,,0,,0,
STOP_20093,,Eje 10 Sur - Chichilaula,,19.318848447516697,-98.9612066745758,,,0,,0,
STOP_20097,,Eje 10 Sur - Tecamazuchitl,,19.31661086938891,-98.96291255950928,,,0,,0,
STOP_20099,,Carretera  México -Toluca - Las Fresas,,19.339390210122872,-99.3110418319702,,,0,,0,
STOP_20106,,Escuela Naval Militar - Paseo Chico,,19.347741838939033,-99.12010073661804,,,0,,0,
STOP_20109,,Escuela Naval Militar - Paseo De La Hacienda,,19.345808348345997,-99.12060499191283,,,0,,0,
STOP_20119,,Calzada De Tlalpan - Michoacan,,19.279509185159313,-99.16678190231323,,,0,,0,
STOP_20124,,Escuela Naval Militar - Paseos De Los Bosques,,19.341293406769502,-99.12180662155151,,,0,,0,
STOP_20131,,Escuela Naval Militar - Calzada Taxqueña,,19.33782106854027,-99.12272930145264,,,0,,0,
STOP_20133,,Calzada De Tlalpan - Hospital Manuel Ge González,,19.291124617951866,-99.16090250015259,,,0,,0,
STOP_20136,,Avenida Juárez - Avenida Veracruz,,19.356720628488862,-99.29915428161621,,,0,,0,
STOP_20141,,Escuela Naval Militar - Ejido San Lorenzo,,19.33213153840166,-99.12383437156677,,,0,,0,
STOP_20144,,Avenida Veracruz - Ocampo,,19.35587034716871,-99.29964780807495,,,0,,0,
STOP_20151,,Eje 1 Norte Rayon - Allende,,19.443739634161982,-99.13796424865723,,,0,,0,
STOP_20153,,5 De Mayo - Enseñanza,,19.265826829879597,-99.16871309280396,,,0,,0,
STOP_20154,,Avenida Veracruz - Lerdo,,19.353400457243325,-99.30078506469727,,,0,,0,
STOP_20166,,Avenida Veracruz - Carretera México - Toluca,,19.350100463982006,-99.30211544036864,,,0,,0,
STOP_20168,,Eje 1 Norte Rayon - Comonfort,,19.44356764578852,-99.13544297218323,,,0,,0,
STOP_20174,,Eje 1 Norte Rayon - República De Brasil,,19.44333495534614,-99.13292169570923,,,0,,0,
STOP_20179,,Carretera México - Toluca - Santa Rita,,19.339268728732517,-99.31126713752747,,,0,,0,
STOP_20200,,Eje 1 Norte Rayon - Aztecas,,19.443011211566997,-99.12888765335083,,,0,,0,
STOP_20216,,Eje 1 Norte Rayon - Florida,,19.442970743549207,-99.12752509117126,,,0,,0,
STOP_20223,,Terminal Centro Comercial Santa Fé ,Avenida Vasco De Quiroga - Juan Salvador Agraz,19.360880869609968,-99.280024766922,,,0,,0,
STOP_20224,,Carretera México - Toluca - Autopista Constituyentes - La Venta,,19.33537115281887,-99.31246876716614,,,0,,0,
STOP_20243,,Avenida Monte De Las Cruces - Avenida De Las Flores,,19.324082843206014,-99.3249249458313,,,0,,0,
STOP_20271,,Avenida Constituyentes - Frente a Grupo Radio Centro,,19.393480931427902,-99.2379355430603,,,0,,0,
STOP_20279,,Avenida Monte De Las Cruces - Hila,,19.320913877060693,-99.33154463768005,,,0,,0,
STOP_20290,,Eje 1 Norte Rayon - González Arteaga,,19.442829105407466,-99.12585139274597,,,0,,0,
STOP_20306,,Avenida Constituyentes - Frente a Grupo Radio Centro,,19.39342021089654,-99.23713088035583,,,0,,0,
STOP_20308,,Calzada De La Virgen - Alfredo V. Bonfil,,19.320792381927745,-99.123694896698,,,0,,0,
STOP_20314,,Avenida del trabajo - Eje 1 Norte Héroes de granaditas,,19.442515477653764,-99.1232657432556,,,0,,0,
STOP_20316,,Avenida Constituyentes - Frente a numero 1111 bis,,19.39372381332687,-99.23523187637329,,,0,,0,
STOP_20317,,Calzada De La Virgen - Rosa María Sequeira,,19.319617924319246,-99.1194999217987,,,0,,0,
STOP_20321,,Calzada De La Virgen - Rosa Zaragoza,,19.320093783160452,-99.11533713340759,,,0,,0,
STOP_20323,,Antonio Dovali Jaime - Avenida Santa Fe,,19.36800668076559,-99.26071286201477,,,0,,0,
STOP_20327,,Avenida Monte De Las Cruces - Primera Cerrada Monte De Las Cruces,,19.324153713950754,-99.32907700538635,,,0,,0,
STOP_20333,,Calzada De La Virgen - Carlota Armero,,19.320265901974558,-99.1132664680481,,,0,,0,
STOP_20334,,Avenida Chapultepec - Agustín Melgar,,19.25550607421294,-99.06523346900939,,,0,,0,
STOP_20335,,Avenida Santa Fe - Ernesto Dominguez,,19.36711597140545,-99.2613136768341,,,0,,0,
STOP_20340,,Avenida México Poniente - Vicente Guerrero,,19.25332840294043,-99.05932188034058,,,0,,0,
STOP_20342,,Avenida Santa Fe - Frente a Hotel Fiesta Americana Santa Fe,,19.365769776430856,-99.26276206970215,,,0,,0,
STOP_20343,,Avenida México Poniente - Avenida Cuauhtémoc,,19.253065054687532,-99.05625343322754,,,0,,0,
STOP_20344,,Calzada De La Virgen - Magdalena,,19.320913877060693,-99.11046624183655,,,0,,0,
STOP_20345,,Avenida de las culturas - Carbono,,19.510821416311998,-99.19997692108154,,,0,,0,
STOP_20346,,Avenida México Oriente - San Andrés,,19.25259912981983,-99.05063152313232,,,0,,0,
STOP_20347,,Avenida México Oriente - Jacarandas,,19.25382471196012,-99.0471875667572,,,0,,0,
STOP_20348,,Avenida 5 De Mayo - Cuacontle,,19.255141442898775,-99.04298186302185,,,0,,0,
STOP_20349,,Avenida Constituyentes - SEDESOL,,19.396668727510303,-99.22052264213562,,,0,,0,
STOP_20350,,Calzada De La Virgen - Soledad Solórzano,,19.321278361917553,-99.10884618759155,,,0,,0,
STOP_20351,,Exploradores De Zaragoza - Fuerte De Loreto,,19.36411991329281,-99.02578353881836,,,0,,0,
STOP_20352,,Avenida 5 De Mayo - Floricultor,,19.256225205817785,-99.03905510902405,,,0,,0,
STOP_20353,,Avenida 5 De Mayo - Calvario,,19.256994976999398,-99.03697371482849,,,0,,0,
STOP_20354,,Calzada De La Virgen - Hermanas González,,19.321713717764503,-99.10663604736328,,,0,,0,
STOP_20355,,Cultura Norte - Avenida de los Ángeles,,19.50181068773554,-99.19772386550903,,,0,,0,
STOP_20356,,Eje 1 Norte Rayon - Herreros,,19.4401581915951,-99.12073373794556,,,0,,0,
STOP_20357,,Avenida 5 De Mayo - Tizoc,,19.25826104016373,-99.03152346611023,,,0,,0,
STOP_20358,,Manuela Medina - La Adelita,,19.31922306167574,-99.10606741905212,,,0,,0,
STOP_20359,,Manuela Medina - Tepetlapa,,19.3152845077132,-99.10692572593689,,,0,,0,
STOP_20361,,Avenida del Rosario - Tierra Colorada,,19.501143206391422,-99.20192956924438,,,0,,0,
STOP_20363,,Dolores Guerrero - Rosario Castellanos,,19.3148997595646,-99.1037392616272,,,0,,0,
STOP_20365,,Avenida 5 De Mayo - Hermenegildo Galean ,,19.258423095543172,-99.02907729148865,,,0,,0,
STOP_20366,,Avenida 5 De Mayo - General Angel P. Rosa,,19.25761281704462,-99.02628779411316,,,0,,0,
STOP_20368,,Rosario Castellanos - Elvira Vargas,,19.311700239886886,-99.10394310951233,,,0,,0,
STOP_20375,,Ejército de Oriente,,19.364302107588323,-99.02531147003174,,,0,,0,
STOP_20378,,Elvira Vargas - Candelaria,,19.310839598907624,-99.10119652748108,,,0,,0,
STOP_20383,,Francisco I. Madero - Mario A. Galeana,,19.257258318942622,-99.02418494224548,,,0,,0,
STOP_20386,,Candelaria Pérez - Dolores Guerrero,,19.315011134121804,-99.10070300102232,,,0,,0,
STOP_20389,,Avenida Santa Fe - Expo Bancomer,,19.363978206477764,-99.26427483558655,,,0,,0,
STOP_20390,,Candelaria Pérez - María Del Mar,,19.3182814622914,-99.10047769546509,,,0,,0,
STOP_20396,,Avenida Carlos Lazo - Jaime Barrios Sierra,,19.36174124686433,-99.26247239112854,,,0,,0,
STOP_20398,,Candelaria Pérez - Laura Méndez De Cuenca,,19.320033035300426,-99.10044550895691,,,0,,0,
STOP_20403,,Francisco I. Madero - Ignacio Allende,,19.255901090555188,-99.01978611946106,,,0,,0,
STOP_20416,,Francisco I. Madero - Animas,,19.255587103283784,-99.01853084564209,,,0,,0,
STOP_20419,,Herreros - Congreso De La Unión,,19.439753503850422,-99.11841630935669,,,0,,0,
STOP_20424,,Avenida Observatorio - Sur 144,,19.40118213516119,-99.20437574386597,,,0,,0,
STOP_20426,,Francisco I. Madero - Miguel Hidalgo,,19.25463500917327,-99.01502251625061,,,0,,0,
STOP_20431,,Francisco I. Madero - Josefa Ortiz De Domínguez,,19.253925999330672,-99.01326298713683,,,0,,0,
STOP_20435,,Herreros - Tapicería,,19.43966244896884,-99.11621689796448,,,0,,0,
STOP_20440,,Fuerte De Loreto - Guadalupe López,,19.364747470564602,-99.02660965919495,,,0,,0,
STOP_20471,,Avenida Carlos Lazo - Tec. De Monterrey,,19.358967779209898,-99.26099181175232,,,0,,0,
STOP_20484,,Insurgentes Norte - Frente Al Metro Indios Verdes,,19.494043461693252,-99.12010073661804,,,0,,0,
STOP_20502,,Calzada Ermita Iztapalapa - Palmitas,,19.344542962519192,-99.02564406394958,,,0,,0,
STOP_20505,,Circuito De Los Poetas - Cumbres De Santa Fe,,19.3500903412006,-99.25972580909729,,,0,,0,
STOP_20511,,Fuerte De Loreto - Francisco Fuentes,,19.36657951910141,-99.02973175048828,,,0,,0,
STOP_20530,,Fuerte De Loreto - Antonio Garcés,,19.367166580022243,-99.0307080745697,,,0,,0,
STOP_20532,,Palmitas - Frente Al Autolavado,,19.343338306096047,-99.02580499649048,,,0,,0,
STOP_20585,,Palmitas - José M. Othón,,19.340686005995163,-99.02659893035889,,,0,,0,
STOP_20591,,Herreros - Eduardo Molina,,19.439470221828895,-99.11422133445738,,,0,,0,
STOP_20602,,Herreros - Rotograbados,,19.43925775998835,-99.11218285560608,,,0,,0,
STOP_20620,,Fuerte De Loreto - Fernando Garcilaso,,19.368057289105835,-99.03223156929016,,,0,,0,
STOP_20621,,Palmitas - Manuel Acuña,,19.337709709532252,-99.02640581130981,,,0,,0,
STOP_20631,,Avenida Del Peñón - Avenida Del Peñón,,19.438954242590967,-99.10898566246033,,,0,,0,
STOP_20634,,Avenida Centenario - Frente Al No. 1832,,19.346759912024336,-99.25408244132996,,,0,,0,
STOP_20635,,Corea - Pirotecnia,,19.439520807940426,-99.10659313201904,,,0,,0,
STOP_20638,,Manuel Acuña - Sor Juana,,19.33692007075111,-99.02647018432617,,,0,,0,
STOP_20639,,Avenida Observatorio - Sur 128,,19.401657756029515,-99.20226216316223,,,0,,0,
STOP_20641,,General Mariano Escobedo - Darwin,,19.428897378661425,-99.17990326881409,,,0,,0,
STOP_20642,,Corea - Corea,,19.44012784004924,-99.1037392616272,,,0,,0,
STOP_20643,,Manuel Acuña - Tepatlaxco,,19.33617092273624,-99.02641654014586,,,0,,0,
STOP_20644,,Manuel Acuña - Turitzio,,19.33535090542835,-99.02652382850647,,,0,,0,
STOP_20647,,Terminal Palmitas - Jacarandas,,19.334541007748797,-99.02563333511353,,,0,,0,
STOP_20653,,Damasco - Cairo,,19.439419635701604,-99.10187244415282,,,0,,0,
STOP_20655,,General Mariano Escobedo - Horacio,,19.433005187056306,-99.18163061141968,,,0,,0,
STOP_20657,,Fuerte De Loreto - Batalla 5 De Mayo,,19.369211154999626,-99.03410911560059,,,0,,0,
STOP_20658,,Palmitas,,19.334591626471454,-99.02555823326111,,,0,,0,
STOP_20661,,Avenida Marruecos - Damasco,,19.438681076448145,-99.09956574440002,,,0,,0,
STOP_20665,,Plutarco Elías Calles - Río Ameca,,19.226181052039678,-98.95201206207275,,,0,,0,
STOP_20668,,Oceanía  - Plaza África,,19.442373839114754,-99.09810662269591,,,0,,0,
STOP_20669,,Manuel Acuña - Alahos,,19.335006699405366,-99.02601957321167,,,0,,0,
STOP_20673,,Candelaria Pérez - María Del Mar,,19.318443458270764,-99.10069227218628,,,0,,0,
STOP_20674,,Calle Turitzio - Plata,,19.33540152389994,-99.02631998062134,,,0,,0,
STOP_20677,,Dolores Guerrero - Rosario Castellanos,,19.315183258288208,-99.10349249839783,,,0,,0,
STOP_20679,,General Mariano Escobedo -Lago Alberto,,19.439783855466256,-99.18343305587767,,,0,,0,
STOP_20689,,Palmitas - Santa María De Jesús,,19.336130428151037,-99.02629852294922,,,0,,0,
STOP_20690,,Avenida Observatorio - Florencio Miranda,,19.400989862500587,-99.20776605606078,,,0,,0,
STOP_20694,,Palmitas - Leonardo Da Vinci,,19.33704155388909,-99.0263307094574,,,0,,0,
STOP_20696,,Dolores Guerrero - Manuela Medina,,19.315183258288208,-99.10663604736328,,,0,,0,
STOP_20698,,Palmitas - Manuel Acuña,Palmitas - Frente A La Herrería Decha Manuel Acuña,19.33757810333394,-99.02620196342468,,,0,,0,
STOP_20699,,Terminal Carmen Serdan,,19.320873378693072,-99.10114288330078,,,0,,0,
STOP_20700,,Palmitas - José M. Othón,,19.340432921672136,-99.02652382850647,,,0,,0,
STOP_20703,,Manuela Medina - La Valentina,,19.319871040896633,-99.10583138465881,,,0,,0,
STOP_20705,,Manuela Medina - La Adelita,,19.319030692349976,-99.10596013069153,,,0,,0,
STOP_20706,,Manuela Medina - Calzada De La Virgen,,19.321845336745717,-99.10540223121643,,,0,,0,
STOP_20711,,Palmitas - Calzada Ermita Iztapalapa,,19.34440123869562,-99.02538657188416,,,0,,0,
STOP_20715,,General Mariano Escobedo - Laguna de Terminos,,19.44356764578852,-99.18287515640259,,,0,,0,
STOP_20717,,5 De Mayo - Los Pirules,,19.215766623605187,-98.98194551467896,,,0,,0,
STOP_20719,,Oriente 162 - Marruecos,,19.440421238088152,-99.09291386604309,,,0,,0,
STOP_20721,,Calzada Ermita Iztapalapa - Jalisco (parada palmitas),,19.344745424910784,-99.02569770812988,,,0,,0,
STOP_20725,,General Mariano Escobedo - Marina Nacional,,19.447847067044474,-99.18230652809143,,,0,,0,
STOP_20727,,Avenida Centenario - Frente Al No. 1732,,19.348521302489104,-99.25258040428162,,,0,,0,
STOP_20728,,5 De Mayo - Las Cruces,,19.216293439333896,-98.98533582687378,,,0,,0,
STOP_20730,,Calzada De La Virgen - Catalina Buendía,,19.321642845961488,-99.10906076431274,,,0,,0,
STOP_20734,,5 De Mayo - Barranca Seca,,19.21674933619792,-98.98835062980652,,,0,,0,
STOP_20736,,Calzada De La Virgen - Tepehuanos,,19.321288486485315,-99.11118507385254,,,0,,0,
STOP_20738,,Oriente 162 - Norte 37,,19.437902044553475,-99.09430861473083,,,0,,0,
STOP_20740,,Avenida Centenario - Frente Al No. 2760,,19.351122861669094,-99.24858927726746,,,0,,0,
STOP_20742,,General Mariano Escobedo - Felipe Carrillo Puerto,,19.451074262802297,-99.18182373046875,,,0,,0,
STOP_20749,,Calzada De La Virgen - Rosa Zaragoza,,19.320569640616082,-99.11546587944031,,,0,,0,
STOP_20751,,5 De Mayo - Mercado De Tecomitl,,19.216951956620527,-98.98967027664185,,,0,,0,
STOP_20754,,Calzada De La Virgen - Rosa María Sequeira,,19.319719170997246,-99.11923170089722,,,0,,0,
STOP_20757,,Terminal Tlacuitlapa/Puerta Grande,Avenida Centenario - Boulevard Del Durazno,19.353754747030187,-99.24484491348267,,,0,,0,
STOP_20761,,General Mariano Escobedo - Mar Rojo,,19.453299877648163,-99.18138384819031,,,0,,0,
STOP_20762,,Calzada De La Virgen - Alfredo V. Bonfil,,19.320721509725143,-99.12338376045227,,,0,,0,
STOP_20766,,Calzada De La Virgen - Bojórquez,,19.321571974127714,-99.12449955940247,,,0,,0,
STOP_20775,,Terminal Tlacuitlapa/Puerta Grande,Boulevard Del Durazno - Avenida Centenario,19.353228373354916,-99.2451024055481,,,0,,0,
STOP_20782,,5 De Mayo - Vicente Guerrero,,19.216891170519954,-98.99141907691956,,,0,,0,
STOP_20785,,Pablo R. Sidar - Norte 33,,19.43644514370564,-99.0951132774353,,,0,,0,
STOP_20816,,Pablo R. Sidar - Norte 25,,19.432893893124284,-99.095059633255,,,0,,0,
STOP_20817,,Avenida Centenario - Bosques De Tarango,,19.346739666046403,-99.25708651542664,,,0,,0,
STOP_20818,,Escuela Naval Militar - Ejido San Lorenzo,,19.33215178619134,-99.12365198135376,,,0,,0,
STOP_20819,,5 De Mayo - Ignacio Allende,,19.215665312694565,-98.9821708202362,,,0,,0,
STOP_20820,,5 De Mayo - Arboledas,,19.215199281701537,-98.97893071174622,,,0,,0,
STOP_20822,,5 De Mayo - Emiliano Zapata,,19.214419183386973,-98.97423148155212,,,0,,0,
STOP_20824,,Emiliano Zapata - Antonio Beltrán,,19.21756994736679,-98.9723539352417,,,0,,0,
STOP_20825,,Avenida Cuitláhuac - Mar Amarillo,,19.459450508957907,-99.17831540107726,,,0,,0,
STOP_20828,,Emiliano Zapata - Canal Del Norte,,19.218846445486268,-98.97090554237366,,,0,,0,
STOP_20829,,Escuela Naval Militar - 16 De Septiembre,,19.34091884322579,-99.12171006202698,,,0,,0,
STOP_20830,,Norte 25 - Oriente 174,,19.430829882743904,-99.09422278404236,,,0,,0,
STOP_20831,,Avenida Centenario - Frente Al No. 3000,,19.352540035985964,-99.24647569656372,,,0,,0,
